"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1664403744313497891",="1664403744311497891","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090722001135811404547472","0.00","0.00","退款成功","0.00","2022-09-07 20:41:00","2022-09-07 20:41:05"
="2874479978377385507",="2874479978376385507","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090722001179161452765016","104.00","104.00","没有申请退款","无退款申请","2022-09-07 19:43:33","2022-09-07 19:43:38"
="2874479978378385507",="2874479978376385507","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001179161452765016","0.00","0.00","没有申请退款","无退款申请","2022-09-07 19:43:33","2022-09-07 19:43:38"
="2873964422876446457",="2873964422875446457","【99价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022090722001160521421569484","112.98","112.98","没有申请退款","无退款申请","2022-09-07 15:32:57","2022-09-07 15:33:04"
="2873964422877446457",="2873964422875446457","【99价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090722001160521421569484","181.22","181.22","没有申请退款","无退款申请","2022-09-07 15:32:57","2022-09-07 15:33:04"
="2873964422878446457",="2873964422875446457","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001160521421569484","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:32:57","2022-09-07 15:33:04"
="2873964422879446457",="2873964422875446457","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090722001160521421569484","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:32:57","2022-09-07 15:33:04"
="2873964422880446457",="2873964422875446457","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090722001160521421569484","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:32:57","2022-09-07 15:33:04"
="2872690920118335143",="2872690920117335143","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","2","null","null","null","null","交易成功","null",="2022090722001100991415839305","189.20","189.20","没有申请退款","无退款申请","2022-09-07 15:26:07","2022-09-07 15:26:19"
="2872690920119335143",="2872690920117335143","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001100991415839305","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:26:07","2022-09-07 15:26:19"
="2872690920120335143",="2872690920117335143","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090722001100991415839305","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:26:07","2022-09-07 15:26:19"
="2872690920121335143",="2872690920117335143","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090722001100991415839305","0.00","0.00","没有申请退款","无退款申请","2022-09-07 15:26:07","2022-09-07 15:26:19"
="1664750426440283675",="1664750426439283675","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001137371418944384","204.41","204.41","没有申请退款","无退款申请","2022-09-07 14:02:51","2022-09-07 14:03:00"
="1664750426441283675",="1664750426439283675","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001137371418944384","0.00","0.00","没有申请退款","无退款申请","2022-09-07 14:02:51","2022-09-07 14:03:00"
="1664752839447885997",="1664752839446885997","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","2","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001108541415835621","344.76","344.76","没有申请退款","无退款申请","2022-09-07 13:49:17","2022-09-07 13:49:33"
="1664752839448885997",="1664752839446885997","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001108541415835621","0.00","0.00","没有申请退款","无退款申请","2022-09-07 13:49:17","2022-09-07 13:49:33"
="1664752839449885997",="1664752839446885997","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090722001108541415835621","0.00","0.00","没有申请退款","无退款申请","2022-09-07 13:49:17","2022-09-07 13:49:33"
="1664752839450885997",="1664752839446885997","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090722001108541415835621","0.00","0.00","没有申请退款","无退款申请","2022-09-07 13:49:17","2022-09-07 13:49:33"
="2873279197938256557",="2873279197937256557","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090722001163931414258307","201.24","201.24","退款成功","201.24","2022-09-07 13:13:38","2022-09-07 13:13:48"
="2873279197939256557",="2873279197937256557","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090722001163931414258307","0.00","0.00","退款成功","0.00","2022-09-07 13:13:38","2022-09-07 13:13:48"
="2873247301494990661",="2873247301493990661","【99价】SUREBASE烁贝思韩国轻盈无厚重半哑光妆感轻透丝滑粉底液 30ml","259.00","1","8809525248209","颜色分类：N1自然浅;净含量：30ml","null","null","交易关闭","8809525248209",="2022090722001116151455342400","87.28","87.28","退款成功","87.28","2022-09-07 12:57:13","2022-09-07 12:57:18"
="2873247301495990661",="2873247301493990661","【99价】SUREBASE烁贝思韩国粉底液搭配神器细腻均匀上妆酷彩无痕粉底刷","189.00","1","8809754820009","null","null","null","交易关闭","8809754820009",="2022090722001116151455342400","61.72","61.72","退款成功","61.72","2022-09-07 12:57:13","2022-09-07 12:57:18"
="2873247301496990661",="2873247301493990661","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090722001116151455342400","0.00","0.00","退款成功","0.00","2022-09-07 12:57:13","2022-09-07 12:57:18"
="2873247301497990661",="2873247301493990661","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易关闭","8809754820887",="2022090722001116151455342400","0.00","0.00","退款成功","0.00","2022-09-07 12:57:13","2022-09-07 12:57:18"
="2873247301498990661",="2873247301493990661","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易关闭","null",="2022090722001116151455342400","0.00","0.00","退款成功","0.00","2022-09-07 12:57:13","2022-09-07 12:57:18"
="2872155060706255863",="2872155060705255863","【99价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090722001192301442638446","195.59","195.59","没有申请退款","无退款申请","2022-09-07 11:28:41","2022-09-07 11:29:03"
="2872155060707255863",="2872155060705255863","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001192301442638446","0.00","0.00","没有申请退款","无退款申请","2022-09-07 11:28:41","2022-09-07 11:29:03"
="2873706591610085114",="2873706591609085114","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090722001149601414967327","104.00","104.00","没有申请退款","无退款申请","2022-09-07 11:23:42","2022-09-07 11:23:45"
="2873706591611085114",="2873706591609085114","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001149601414967327","0.00","0.00","没有申请退款","无退款申请","2022-09-07 11:23:42","2022-09-07 11:23:45"
="1664538495662995687",="1664538495661995687","【99价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022090722001113011443757628","194.28","194.28","退款成功","194.28","2022-09-07 10:56:45","2022-09-07 10:57:33"
="1664538495663995687",="1664538495661995687","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090722001113011443757628","0.00","0.00","退款成功","0.00","2022-09-07 10:56:45","2022-09-07 10:57:33"
="1664609125515392675",="1664609125514392675","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001168611445445581","234.00","234.00","没有申请退款","无退款申请","2022-09-07 10:38:11","2022-09-07 10:38:53"
="1664609125516392675",="1664609125514392675","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001168611445445581","0.00","0.00","没有申请退款","无退款申请","2022-09-07 10:38:11","2022-09-07 10:38:53"
="1664502963523708295",="1664502963522708295","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001174621403056066","201.30","201.30","没有申请退款","无退款申请","2022-09-07 10:31:03","2022-09-07 10:31:07"
="1664502963524708295",="1664502963522708295","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001174621403056066","0.00","0.00","没有申请退款","无退款申请","2022-09-07 10:31:03","2022-09-07 10:31:07"
="2873431011162978661",="2873431011161978661","【99价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022090722001120061450051897","89.20","89.20","没有申请退款","无退款申请","2022-09-07 09:47:54","2022-09-07 09:48:02"
="2873431011163978661",="2873431011161978661","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001120061450051897","0.00","0.00","没有申请退款","无退款申请","2022-09-07 09:47:54","2022-09-07 09:48:02"
="2872604449904789208",="2872604449903789208","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001119311405208972","207.71","207.71","没有申请退款","无退款申请","2022-09-07 08:45:47","2022-09-07 08:45:53"
="2872604449905789208",="2872604449903789208","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001119311405208972","0.00","0.00","没有申请退款","无退款申请","2022-09-07 08:45:47","2022-09-07 08:45:53"
="2872538281377611645",="2872538281376611645","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090722001116831409241092","210.68","210.68","没有申请退款","无退款申请","2022-09-07 07:51:23","2022-09-07 07:51:29"
="2872538281378611645",="2872538281376611645","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001116831409241092","0.00","0.00","没有申请退款","无退款申请","2022-09-07 07:51:23","2022-09-07 07:51:29"
="2872940402972972761",="2872940402971972761","【99价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","3","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022090722001114731458356196","327.93","309.57","没有申请退款","无退款申请","2022-09-07 07:39:18","2022-09-07 07:39:25"
="2872940402973972761",="2872940402971972761","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","3","null","null","null","null","交易成功","null",="2022090722001114731458356196","0.00","0.00","没有申请退款","无退款申请","2022-09-07 07:39:18","2022-09-07 07:39:25"
="2872940402974972761",="2872940402971972761","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090722001114731458356196","0.00","0.00","没有申请退款","无退款申请","2022-09-07 07:39:18","2022-09-07 07:39:25"
="2872940402975972761",="2872940402971972761","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090722001114731458356196","0.00","0.00","没有申请退款","无退款申请","2022-09-07 07:39:18","2022-09-07 07:39:25"
="2871663732654862921",="2871663732653862921","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090722001151191457139867","104.00","104.00","没有申请退款","无退款申请","2022-09-07 07:27:22","2022-09-07 07:27:35"
="2871663732655862921",="2871663732653862921","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090722001151191457139867","0.00","0.00","没有申请退款","无退款申请","2022-09-07 07:27:22","2022-09-07 07:27:35"
="2873056683197128347",="2873056683196128347","【99价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易关闭","8809525247455",="2022090722001145861405720185","192.85","192.85","退款成功","192.85","2022-09-07 00:12:21","2022-09-07 00:12:27"
="2873056683198128347",="2873056683196128347","【99价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易关闭","8809603904461",="2022090722001145861405720185","200.60","200.60","退款成功","200.60","2022-09-07 00:12:21","2022-09-07 00:12:27"
="2873056683199128347",="2873056683196128347","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090722001145861405720185","192.85","192.85","退款成功","192.85","2022-09-07 00:12:21","2022-09-07 00:12:27"
="2873056683200128347",="2873056683196128347","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","3","null","null","null","null","交易关闭","null",="2022090722001145861405720185","0.00","0.00","退款成功","0.00","2022-09-07 00:12:21","2022-09-07 00:12:27"
="2873056683201128347",="2873056683196128347","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易关闭","8809754820887",="2022090722001145861405720185","0.00","0.00","退款成功","0.00","2022-09-07 00:12:21","2022-09-07 00:12:27"
="2873056683202128347",="2873056683196128347","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易关闭","null",="2022090722001145861405720185","0.00","0.00","退款成功","0.00","2022-09-07 00:12:21","2022-09-07 00:12:27"
="1663543416049164878",="1663543416048164878","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","2","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001102961417445220","376.85","376.85","没有申请退款","无退款申请","2022-09-06 23:59:11","2022-09-06 23:59:16"
="1663543416050164878",="1663543416048164878","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001102961417445220","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:59:11","2022-09-06 23:59:16"
="1663543416051164878",="1663543416048164878","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001102961417445220","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:59:11","2022-09-06 23:59:16"
="1663543416052164878",="1663543416048164878","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001102961417445220","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:59:11","2022-09-06 23:59:16"
="2872720478271018160",="2872720478270018160","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001109491415479791","184.79","184.79","没有申请退款","无退款申请","2022-09-06 23:58:12","2022-09-06 23:58:20"
="2872720478272018160",="2872720478270018160","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001109491415479791","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:58:12","2022-09-06 23:58:20"
="2872292005158620415",="2872292005157620415","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022090622001116911405368314","77.96","77.96","没有申请退款","无退款申请","2022-09-06 23:49:46","2022-09-06 23:50:40"
="2872292005159620415",="2872292005157620415","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001116911405368314","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:49:46","2022-09-06 23:50:40"
="2871408924948225407",="2871408924947225407","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001145231459353799","184.87","184.87","没有申请退款","无退款申请","2022-09-06 23:43:54","2022-09-06 23:44:00"
="2871408924949225407",="2871408924947225407","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001145231459353799","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:43:54","2022-09-06 23:44:00"
="2871420948758940707",="2871420948757940707","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001160921409964772","209.10","209.10","没有申请退款","无退款申请","2022-09-06 23:42:15","2022-09-06 23:42:26"
="2871420948759940707",="2871420948757940707","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001160921409964772","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:42:15","2022-09-06 23:42:26"
="1663506876096259491",="1663506876095259491","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022090622001114311408365416","190.53","190.53","没有申请退款","无退款申请","2022-09-06 23:34:45","2022-09-06 23:34:49"
="1663506876097259491",="1663506876095259491","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001114311408365416","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:34:45","2022-09-06 23:34:49"
="1664239731939029984",="1664239731938029984","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001139411405788611","161.82","161.82","没有申请退款","无退款申请","2022-09-06 23:33:16","2022-09-06 23:33:21"
="1664239731940029984",="1664239731938029984","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001139411405788611","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:33:16","2022-09-06 23:33:21"
="1664218779622211175",="1664218779621211175","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001154031447262740","169.52","169.52","没有申请退款","无退款申请","2022-09-06 23:18:48","2022-09-06 23:18:54"
="1664218779623211175",="1664218779621211175","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001154031447262740","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:18:48","2022-09-06 23:18:54"
="1664218563655786875",="1664218563654786875","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022090622001116411404385151","81.34","81.34","没有申请退款","无退款申请","2022-09-06 23:14:40","2022-09-06 23:14:49"
="1664218563656786875",="1664218563654786875","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001116411404385151","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:14:40","2022-09-06 23:14:49"
="1663465836574526577",="1663465836573526577","SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","259.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022090622001102551400182834","183.39","183.39","没有申请退款","无退款申请","2022-09-06 23:04:33","2022-09-06 23:04:37"
="1663465836575526577",="1663465836573526577","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001102551400182834","186.68","186.68","没有申请退款","无退款申请","2022-09-06 23:04:33","2022-09-06 23:04:37"
="1663465836576526577",="1663465836573526577","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001102551400182834","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:04:33","2022-09-06 23:04:37"
="1663465836577526577",="1663465836573526577","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001102551400182834","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:04:33","2022-09-06 23:04:37"
="1663465836578526577",="1663465836573526577","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001102551400182834","0.00","0.00","没有申请退款","无退款申请","2022-09-06 23:04:33","2022-09-06 23:04:37"
="2872537418779016407",="2872537418778016407","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022090622001186851419826390","88.11","86.79","没有申请退款","无退款申请","2022-09-06 22:50:56","2022-09-06 22:51:03"
="2872537418780016407",="2872537418778016407","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090622001186851419826390","167.14","156.98","没有申请退款","无退款申请","2022-09-06 22:50:56","2022-09-06 22:51:03"
="2872537418781016407",="2872537418778016407","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001186851419826390","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:50:56","2022-09-06 22:51:03"
="2872537418782016407",="2872537418778016407","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001186851419826390","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:50:56","2022-09-06 22:51:03"
="2872537418783016407",="2872537418778016407","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001186851419826390","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:50:56","2022-09-06 22:51:03"
="1664271877089877070",="1664271877088877070","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N2 BRIGHT BONNIE;净含量：13ml","null","null","交易成功","null",="2022090622001148921406448504","161.60","161.60","没有申请退款","无退款申请","2022-09-06 22:50:33","2022-09-06 22:50:43"
="1664271877090877070",="1664271877088877070","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001148921406448504","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:50:33","2022-09-06 22:50:43"
="1664255785915982194",="1664255785914982194","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","2","null","颜色分类：N2 BRIGHT BONNIE (替换装);净含量：13ml","null","null","交易成功","null",="2022090622001173531419596824","175.14","175.14","没有申请退款","无退款申请","2022-09-06 22:40:38","2022-09-06 22:40:43"
="1664255785916982194",="1664255785914982194","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001173531419596824","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:40:38","2022-09-06 22:40:43"
="1664255785917982194",="1664255785914982194","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001173531419596824","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:40:38","2022-09-06 22:40:43"
="1664255785918982194",="1664255785914982194","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001173531419596824","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:40:38","2022-09-06 22:40:43"
="2872466822560416623",="2872466822559416623","SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","249.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022090622001166311403999580","196.60","196.60","退款关闭","0.00","2022-09-06 22:31:05","2022-09-06 22:31:14"
="2872466822561416623",="2872466822559416623","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001166311403999580","196.60","196.60","退款关闭","0.00","2022-09-06 22:31:05","2022-09-06 22:31:14"
="2872466822562416623",="2872466822559416623","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001166311403999580","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:31:05","2022-09-06 22:31:14"
="2872466822563416623",="2872466822559416623","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090622001166311403999580","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:31:05","2022-09-06 22:31:14"
="2872466822564416623",="2872466822559416623","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090622001166311403999580","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:31:05","2022-09-06 22:31:14"
="2872786575531532721",="2872786575530532721","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022090622001197201409101863","103.08","103.08","没有申请退款","无退款申请","2022-09-06 22:30:47","2022-09-06 22:30:59"
="2872786575532532721",="2872786575530532721","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001197201409101863","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:30:47","2022-09-06 22:30:59"
="2872474058837891433",="2872474058836891433","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090622001184411414699806","179.53","179.53","没有申请退款","无退款申请","2022-09-06 22:30:16","2022-09-06 22:31:05"
="2872474058838891433",="2872474058836891433","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090622001184411414699806","0.00","0.00","没有申请退款","无退款申请","2022-09-06 22:30:16","2022-09-06 22:31:05"
="2872396550740970135",="2872396550739970135","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022090622001191501434710125","111.01","111.01","退款成功","111.01","2022-09-06 22:11:37","2022-09-07 06:49:25"
="2872396550741970135",="2872396550739970135","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090622001191501434710125","185.53","185.53","退款成功","185.53","2022-09-06 22:11:37","2022-09-07 06:49:25"
="2872396550742970135",="2872396550739970135","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090622001191501434710125","0.00","0.00","退款成功","0.00","2022-09-06 22:11:37","2022-09-07 06:49:25"
